"ko","mean_est","shape","rate","method","prop_positive"
"K16387",0.303270168933868,9.72251990406113,1.02753010225091,"zero_inflated_gamma",0.032051282051282
"K16394",0.612980548984885,1.98208597051761,0.12436622322745,"zero_inflated_gamma",0.0384615384615385
"K16395",0.583376883790099,1.50983492415982,0.0829517698588381,"zero_inflated_gamma",0.032051282051282
"K16396",0,-1,-1,"zero",0
"K16416",4.61958815302088,1.83253109174189,0.228857950316108,"zero_inflated_gamma",0.576923076923077
"K16417",1.05303596273991,1.66557750271387,0.141946628015234,"zero_inflated_gamma",0.0897435897435897
"K16420",0,-1,-1,"zero",0
"K16422",105.469588715471,3.10841630136563,0.0290943090581367,"zero_inflated_gamma",0.987179487179487
"K16423",0,-1,-1,"zero",0
"K16428",0,-1,-1,"zero",0
"K16429",0.481514230614398,1.89001467410275,0.20128964686567,"zero_inflated_gamma",0.0512820512820513
"K16432",0,-1,-1,"zero",0
"K16435",0.607829774644342,0.990818437294851,0.0626958451594702,"zero_inflated_gamma",0.0384615384615385
"K16436",3.53140823024872,2.10120507689254,0.282245897445398,"zero_inflated_gamma",0.474358974358974
"K16437",0,-1,-1,"zero",0
"K16451",0,-1,-1,"zero",0
"K16455",0,-1,-1,"zero",0
"K16463",1.10581790302252,4.61767604641875,0.107071833060892,"zero_inflated_gamma",0.0256410256410256
"K16464",0.66762804299684,-1,-1,"mean_only",0.00641025641025641
"K16465",0,-1,-1,"zero",0
"K16473",0,-1,-1,"zero",0
"K16474",0.299161844714591,7.17321109930433,0.461109495517113,"zero_inflated_gamma",0.0192307692307692
"K16481",0,-1,-1,"zero",0
"K16490",0,-1,-1,"zero",0
"K16509",4.86357087518101,1.39049994987036,0.0531482694362488,"zero_inflated_gamma",0.185897435897436
"K16511",79.0373200977682,1.7523067284953,0.0217442661270927,"zero_inflated_gamma",0.980769230769231
"K16514",3.82277911857973,1.11058743232343,0.0595935050296825,"zero_inflated_gamma",0.205128205128205
"K16515",0.126044556452891,16.43021543802,1.67118512369593,"zero_inflated_gamma",0.0128205128205128
"K16516",2.86345060332482,1.08363177003614,0.0824795632003035,"zero_inflated_gamma",0.217948717948718
"K16517",0,-1,-1,"zero",0
"K16529",0,-1,-1,"zero",0
"K16531",0,-1,-1,"zero",0
"K16552",0.0292295368068899,-1,-1,"mean_only",0.00641025641025641
"K16553",0.398848891065792,0.912846975372013,0.0880270694973005,"zero_inflated_gamma",0.0384615384615385
"K16554",355.419077685252,7.66223545523814,0.0215583122468839,"gamma_mle",1
"K16555",40.574414446898,1.88965561292822,0.0444827953401199,"zero_inflated_gamma",0.955128205128205
"K16556",8.1539876544059,1.12709106857141,0.06379650054058,"zero_inflated_gamma",0.461538461538462
"K16557",2.27731643736825,2.18972839619017,0.234221019884068,"zero_inflated_gamma",0.243589743589744
"K16559",3.36732730095283,2.22293853322128,0.169269033968341,"zero_inflated_gamma",0.256410256410256
"K16560",4.24644320442572,1.76690177920654,0.165369030149316,"zero_inflated_gamma",0.397435897435897
"K16561",0.330207077474914,2.6666437120735,0.207068486598234,"zero_inflated_gamma",0.0256410256410256
"K16563",0,-1,-1,"zero",0
"K16564",0,-1,-1,"zero",0
"K16566",29.5780380500415,1.2029987542151,0.032068328768494,"zero_inflated_gamma",0.788461538461538
"K16567",0.636460096075458,1.91430245275823,0.154242751677656,"zero_inflated_gamma",0.0512820512820513
"K16568",30.9177840253606,1.04535880231134,0.0283925055076048,"zero_inflated_gamma",0.83974358974359
"K16570",0,-1,-1,"zero",0
"K16578",0,-1,-1,"zero",0
"K16593",0.0300267059925324,-1,-1,"mean_only",0.00641025641025641
"K16600",0,-1,-1,"zero",0
"K16628",4.11097117887186,1.7892566335977,0.0334799539263935,"zero_inflated_gamma",0.0769230769230769
"K16636",0,-1,-1,"zero",0
"K16637",0,-1,-1,"zero",0
"K16638",0,-1,-1,"zero",0
"K16643",0.61710841584234,1.0916252231981,0.0453573304460715,"zero_inflated_gamma",0.0256410256410256
"K16645",0,-1,-1,"zero",0
"K16647",0,-1,-1,"zero",0
"K16648",0.205903975877529,-1,-1,"mean_only",0.00641025641025641
"K16649",46.6229431800323,1.67574708974493,0.0338689337335779,"zero_inflated_gamma",0.942307692307692
"K16650",58.2703476729167,1.04958432120754,0.0165112960455887,"zero_inflated_gamma",0.916666666666667
"K16651",2.65670949808207,1.36965966926993,0.109058103446314,"zero_inflated_gamma",0.211538461538462
"K16652",2.17049411779866,1.97077998202855,0.174612843813872,"zero_inflated_gamma",0.192307692307692
"K16653",0,-1,-1,"zero",0
"K16668",0,-1,-1,"zero",0
"K16692",188.261240350981,2.69184979789226,0.0142984811577453,"gamma_mle",1
"K16693",3.98999809939337,0.630422390890411,0.0354488692750529,"zero_inflated_gamma",0.224358974358974
"K16694",1.61572441279639,1.72306844681917,0.191411786028328,"zero_inflated_gamma",0.179487179487179
"K16695",6.13597587796053,1.11949885607725,0.0725115354741919,"zero_inflated_gamma",0.397435897435897
"K16697",26.5733727013867,1.20040259863537,0.0414087086766998,"zero_inflated_gamma",0.916666666666667
"K16698",180.550653423263,4.31388227823677,0.023892919778716,"gamma_mle",1
"K16699",0.323565062882677,14.4330390235251,1.14375118371269,"zero_inflated_gamma",0.0256410256410256
"K16700",0,-1,-1,"zero",0
"K16701",56.6780451700634,1.35476642369843,0.0222173862603944,"zero_inflated_gamma",0.92948717948718
"K16702",24.0254799150299,1.51995227723584,0.0506924516330872,"zero_inflated_gamma",0.801282051282051
"K16703",56.9800199913462,1.96999229643415,0.0339085144141485,"zero_inflated_gamma",0.980769230769231
"K16704",5.77489784776205,0.521537676150682,0.0162096939125703,"zero_inflated_gamma",0.179487179487179
"K16705",0.238180815339413,-1,-1,"mean_only",0.00641025641025641
"K16707",1.97314013768656,1.89884398175352,0.209742128044206,"zero_inflated_gamma",0.217948717948718
"K16710",11.5421986289206,0.789777391944671,0.0328967366973546,"zero_inflated_gamma",0.480769230769231
"K16711",1.80383652758444,0.863499237874516,0.0889893800050836,"zero_inflated_gamma",0.185897435897436
"K16738",0.182080375362774,-1,-1,"mean_only",0.00641025641025641
"K16770",0,-1,-1,"zero",0
"K16783",0,-1,-1,"zero",0
"K16784",61.4137332646686,1.36912129539073,0.0198639964551578,"zero_inflated_gamma",0.891025641025641
"K16785",1570.93633029431,19.6413866872241,0.0125029807436845,"gamma_mle",1
"K16786",1872.88164273215,22.0041323013999,0.0117488109228838,"gamma_mle",1
"K16787",1858.26962397989,23.61116147997,0.0127059933474033,"gamma_mle",1
"K16788",68.0026434817053,1.73145746524791,0.0241558958684349,"zero_inflated_gamma",0.948717948717949
"K16789",296.761044077756,8.20445259317048,0.0276466630539984,"gamma_mle",1
"K16792",0.88795915196188,2.46829520162072,0.071275373889152,"zero_inflated_gamma",0.0256410256410256
"K16793",1.37562299460082,1.38702775072335,0.0969510203577759,"zero_inflated_gamma",0.0961538461538462
"K16795",14.3409470272462,1.20986760956695,0.0681406018526343,"zero_inflated_gamma",0.807692307692308
"K16800",0,-1,-1,"zero",0
"K16808",0,-1,-1,"zero",0
"K16818",0,-1,-1,"zero",0
"K16838",0,-1,-1,"zero",0
"K16839",0,-1,-1,"zero",0
"K16840",0,-1,-1,"zero",0
"K16841",13.82750255737,1.40946768481407,0.0640343275270395,"zero_inflated_gamma",0.628205128205128
"K16842",0.434393032878954,1.01256281924817,0.0448265981145346,"zero_inflated_gamma",0.0192307692307692
"K16843",7.38514963428362,1.22993106087096,0.10462198303892,"zero_inflated_gamma",0.628205128205128
"K16844",4.43888351948457,2.20687706587333,0.184845034155951,"zero_inflated_gamma",0.371794871794872
"K16845",5.78737362185048,1.6348850551702,0.0688120825453596,"zero_inflated_gamma",0.243589743589744
"K16846",9.1217904123357,1.41323396130909,0.0824304118998479,"zero_inflated_gamma",0.532051282051282
"K16847",0,-1,-1,"zero",0
"K16849",63.0034135314005,1.27624657817462,0.018309016867277,"zero_inflated_gamma",0.903846153846154
"K16850",58.5351058267303,1.55723395510376,0.0260918149323204,"zero_inflated_gamma",0.980769230769231
"K16855",3.23206919244329,1.81773099249225,0.136996023294166,"zero_inflated_gamma",0.243589743589744
"K16856",2.2404339257642,1.5650232544251,0.111944836148838,"zero_inflated_gamma",0.16025641025641
"K16860",0.282208345493064,2659.24287278463,120.807403068917,"zero_inflated_gamma",0.0128205128205128
"K16862",0.271428071173214,39.390680493804,1.86056188697323,"zero_inflated_gamma",0.0128205128205128
"K16868",63.218339131677,1.69461773847905,0.0252593053285346,"zero_inflated_gamma",0.942307692307692
"K16869",1.32527483584524,3.41788166161187,0.148788368377829,"zero_inflated_gamma",0.0576923076923077
"K16870",0.912041101148018,0.995112451926486,0.0559529693638443,"zero_inflated_gamma",0.0512820512820513
"K16872",0.333814021498419,-1,-1,"mean_only",0.00641025641025641
"K16874",5.36855827436543,1.72420652574417,0.109114604811641,"zero_inflated_gamma",0.33974358974359
"K16875",1.97355426722212,2.41367875196347,0.188155552029709,"zero_inflated_gamma",0.153846153846154
"K16876",0,-1,-1,"zero",0
"K16877",0.716302879323395,2.89042420496565,0.232799905469717,"zero_inflated_gamma",0.0576923076923077
"K16878",0,-1,-1,"zero",0
"K16880",0,-1,-1,"zero",0
"K16881",15.2955720743611,1.61857540554215,0.0678332482003181,"zero_inflated_gamma",0.641025641025641
"K16885",2.50466927880812,1.05865431730734,0.0487698804234536,"zero_inflated_gamma",0.115384615384615
"K16886",3.44460567233028,1.16377715094855,0.0628063728905733,"zero_inflated_gamma",0.185897435897436
"K16887",1.41147105847294,1.89812356657921,0.172408193382116,"zero_inflated_gamma",0.128205128205128
"K16898",560.747168706077,12.4109796386568,0.0221329332206796,"gamma_mle",1
"K16899",399.306049356362,9.93836831184999,0.0248891002975526,"gamma_mle",1
"K16904",25.4651427812708,1.65962517686384,0.045119373025287,"zero_inflated_gamma",0.692307692307692
"K16905",0.0786943212618372,-1,-1,"mean_only",0.00641025641025641
"K16906",0,-1,-1,"zero",0
"K16907",0.636757860855784,1.75814839052173,0.0530979639986406,"zero_inflated_gamma",0.0192307692307692
"K16911",3.9380256212626,2.18054500691796,0.156176108009816,"zero_inflated_gamma",0.282051282051282
"K16912",0,-1,-1,"zero",0
"K16914",0.750865990667707,1.72922519439588,0.0442879702567003,"zero_inflated_gamma",0.0192307692307692
"K16915",6.71992506591263,2.09066502231137,0.151568522482538,"zero_inflated_gamma",0.487179487179487
"K16917",0.232551601799821,8.07567674380646,0.667815119915254,"zero_inflated_gamma",0.0192307692307692
"K16918",7.03951193292982,1.07663421685658,0.0774511947721749,"zero_inflated_gamma",0.506410256410256
"K16920",0.484522490861935,4.21412292940486,0.223012215377417,"zero_inflated_gamma",0.0256410256410256
"K16922",3.80489480499571,1.05384611968615,0.0852218947270429,"zero_inflated_gamma",0.307692307692308
"K16923",79.3539783884182,2.33283490063841,0.0286440411343839,"zero_inflated_gamma",0.974358974358974
"K16924",85.263505595358,1.79243120064333,0.0204832233213144,"zero_inflated_gamma",0.974358974358974
"K16925",156.057376478999,1.14293808391934,0.00713604191182415,"zero_inflated_gamma",0.974358974358974
"K16926",568.795193925711,5.00164397201816,0.00879340055160771,"gamma_mle",1
"K16927",135.281652206044,4.10887482965213,0.0303727428121147,"gamma_mle",1
"K16928",1.36016253631783,1.68787012635103,0.111365752338522,"zero_inflated_gamma",0.0897435897435897
"K16929",4.7941425434348,2.20621945328371,0.123897475954876,"zero_inflated_gamma",0.269230769230769
"K16936",4.03045402877022,0.876911430185124,0.0529981557673008,"zero_inflated_gamma",0.243589743589744
"K16937",6.84927613810756,1.00208982793137,0.057209376499223,"zero_inflated_gamma",0.391025641025641
"K16938",2.64296803823501,1.0429976292071,0.0252968713271763,"zero_inflated_gamma",0.0641025641025641
"K16945",0.189928667404273,-1,-1,"mean_only",0.00641025641025641
"K16950",21.3242861298622,1.77064732733668,0.0638725440724707,"zero_inflated_gamma",0.769230769230769
"K16951",23.7506124749076,1.99807151121926,0.0701059644016271,"zero_inflated_gamma",0.833333333333333
"K16954",0.231605833276744,-1,-1,"mean_only",0.00641025641025641
"K16955",0.266850199210161,-1,-1,"mean_only",0.00641025641025641
"K16957",18.8444110430206,1.4672036178227,0.0444194553154087,"zero_inflated_gamma",0.57051282051282
"K16958",17.9086183921523,1.38114750714769,0.0469652878517344,"zero_inflated_gamma",0.608974358974359
"K16959",19.7149896204922,1.08534248220653,0.0338779314029672,"zero_inflated_gamma",0.615384615384615
"K16960",140.007248204272,3.21508229971091,0.022816481566218,"zero_inflated_gamma",0.993589743589744
"K16961",7.29259663912417,1.66843821194861,0.0923940248128578,"zero_inflated_gamma",0.403846153846154
"K16962",7.7953569746406,1.45683238913639,0.0670867895754613,"zero_inflated_gamma",0.358974358974359
"K16963",5.02543187706088,1.70644694715389,0.137130907991465,"zero_inflated_gamma",0.403846153846154
"K16964",0,-1,-1,"zero",0
"K17043",0,-1,-1,"zero",0
"K17050",1.62433987517615,1.41572555532413,0.12291368758913,"zero_inflated_gamma",0.141025641025641
"K17053",0,-1,-1,"zero",0
"K17060",1.29711240020909,1.89677629290606,0.159353946970116,"zero_inflated_gamma",0.108974358974359
"K17061",0,-1,-1,"zero",0
"K17064",91.8672419783284,2.88543158739906,0.0314087102786838,"gamma_mle",1
"K17069",0,-1,-1,"zero",0
"K17073",144.661288260095,3.24981016248619,0.0221769484304999,"zero_inflated_gamma",0.987179487179487
"K17074",149.996106940888,3.15042134772147,0.0208687172148796,"zero_inflated_gamma",0.993589743589744
"K17076",115.613499893936,3.05615935385324,0.0262648271313488,"zero_inflated_gamma",0.993589743589744
"K17080",4.80550175703987,1.91113177844944,0.142762887159366,"zero_inflated_gamma",0.358974358974359
"K17081",11.4861650706334,1.39107309462348,0.0830680616969003,"zero_inflated_gamma",0.685897435897436
"K17082",0,-1,-1,"zero",0
"K17086",0,-1,-1,"zero",0
"K17100",0.126422032792531,-1,-1,"mean_only",0.00641025641025641
"K17103",197.785345387357,4.04236488098002,0.0204381415269325,"gamma_mle",1
"K17104",0,-1,-1,"zero",0
"K17105",0.911262753453698,1.42309603803914,0.0500536780729644,"zero_inflated_gamma",0.032051282051282
"K17108",7.48968013118163,1.10501545146067,0.0841725508808359,"zero_inflated_gamma",0.57051282051282
"K17195",42.2363252904721,1.0964377324693,0.0203017314709537,"zero_inflated_gamma",0.782051282051282
"K17202",7.08122522503108,1.13790179474695,0.0896171294759036,"zero_inflated_gamma",0.557692307692308
"K17203",7.22024188550326,0.923351466997367,0.0623023302143638,"zero_inflated_gamma",0.487179487179487
"K17204",6.68048137448875,1.17687764054917,0.111798029907615,"zero_inflated_gamma",0.634615384615385
"K17205",0,-1,-1,"zero",0
"K17206",6.94266161655511,1.70484907044773,0.12435476515916,"zero_inflated_gamma",0.506410256410256
"K17207",0.292929100372939,-1,-1,"mean_only",0.00641025641025641
"K17208",0,-1,-1,"zero",0
"K17209",0.818802905236274,5.61962860314674,0.659925484745077,"zero_inflated_gamma",0.0961538461538462
"K17210",0,-1,-1,"zero",0
"K17213",93.1850537341944,2.27866093614095,0.0241395722195105,"zero_inflated_gamma",0.987179487179487
"K17214",10.1435995970634,1.58756475274598,0.0872838721696184,"zero_inflated_gamma",0.557692307692308
"K17215",11.0801505286145,1.35798621051191,0.0777786311711933,"zero_inflated_gamma",0.634615384615385
"K17216",0,-1,-1,"zero",0
"K17217",2.55335688815613,0.889558035262813,0.0156327796830997,"zero_inflated_gamma",0.0448717948717949
"K17218",7.07612625841555,0.789839779441519,0.054379151056646,"zero_inflated_gamma",0.487179487179487
"K17219",0,-1,-1,"zero",0
"K17224",0.912464473374852,4.7265900950409,0.498079465110473,"zero_inflated_gamma",0.0961538461538462
"K17225",0.267723205080846,1.44430173151868,0.103745333879627,"zero_inflated_gamma",0.0192307692307692
"K17226",0,-1,-1,"zero",0
"K17227",0,-1,-1,"zero",0
"K17228",0,-1,-1,"zero",0
"K17229",0.448659599686,1.78304738912637,0.0764262547637734,"zero_inflated_gamma",0.0192307692307692
"K17230",0.076254223265241,-1,-1,"mean_only",0.00641025641025641
"K17231",8.13017627021545,1.23344507473342,0.0602957837470816,"zero_inflated_gamma",0.397435897435897
"K17234",13.3215828297459,1.43383897880852,0.0752049544614091,"zero_inflated_gamma",0.698717948717949
"K17235",11.05976360173,1.32148932760065,0.0666365447978547,"zero_inflated_gamma",0.557692307692308
"K17236",7.9429082574596,1.95655451604107,0.131058713624853,"zero_inflated_gamma",0.532051282051282
"K17237",1.53661342123846,5.1556917787409,0.322618289842966,"zero_inflated_gamma",0.0961538461538462
"K17238",0.933537553473882,3.27830951073662,0.427707792876965,"zero_inflated_gamma",0.121794871794872
"K17239",0.670242444787131,2.45771640423424,0.329081356161708,"zero_inflated_gamma",0.0897435897435897
"K17240",0,-1,-1,"zero",0
"K17241",7.09017376168555,1.05808306799992,0.0784426288791917,"zero_inflated_gamma",0.525641025641026
"K17242",9.8407038102576,1.20712567152461,0.0747008137011443,"zero_inflated_gamma",0.608974358974359
"K17243",7.6421715320757,1.02788607499982,0.067250916227513,"zero_inflated_gamma",0.5
"K17244",1.67677159922249,0.937394483854151,0.0358363595963301,"zero_inflated_gamma",0.0641025641025641
"K17245",2.04772253885553,2.91566218426084,0.100400108107277,"zero_inflated_gamma",0.0705128205128205
"K17246",0.337112290179265,-1,-1,"mean_only",0.00641025641025641
"K17247",3.27607205460704,0.829632026594884,0.0454533081030202,"zero_inflated_gamma",0.179487179487179
"K17248",13.3642740703057,1.31365698983982,0.0674210927013162,"zero_inflated_gamma",0.685897435897436
"K17249",16.5832808981611,0.895116922473552,0.0342546793677169,"zero_inflated_gamma",0.634615384615385
"K17250",4.04577499849446,2.21809755610576,0.200322243012736,"zero_inflated_gamma",0.365384615384615
"K17255",0,-1,-1,"zero",0
"K17260",0,-1,-1,"zero",0
"K17261",0,-1,-1,"zero",0
"K17263",0,-1,-1,"zero",0
"K17266",0.484227169754134,0.518171424372481,0.0205788433745794,"zero_inflated_gamma",0.0192307692307692
"K17274",0,-1,-1,"zero",0
"K17275",0.310305991815432,-1,-1,"mean_only",0.00641025641025641
"K17276",0,-1,-1,"zero",0
"K17277",22.7415340136949,1.35326034096279,0.0450110357938507,"zero_inflated_gamma",0.756410256410256
"K17278",1.11073951480186,2.04171379966934,0.0471322350481934,"zero_inflated_gamma",0.0256410256410256
"K17285",0,-1,-1,"zero",0
"K17286",230.66778015425,5.80532245992563,0.0251674614289155,"gamma_mle",1
"K17290",4.61262735375364,0.730588801297673,0.0314747099247101,"zero_inflated_gamma",0.198717948717949
"K17292",0,-1,-1,"zero",0
"K17299",0,-1,-1,"zero",0
"K17301",0.289399834103385,-1,-1,"mean_only",0.00641025641025641
"K17311",0,-1,-1,"zero",0
"K17312",0,-1,-1,"zero",0
"K17313",0,-1,-1,"zero",0
"K17314",0,-1,-1,"zero",0
"K17315",3.57512619378991,1.23120681532853,0.117001358968272,"zero_inflated_gamma",0.33974358974359
"K17316",4.43226691406875,0.967495805178042,0.0685637663653088,"zero_inflated_gamma",0.314102564102564
"K17317",3.7066200034739,1.20999692791584,0.104628887723771,"zero_inflated_gamma",0.320512820512821
"K17318",769.173748456047,5.47505791467766,0.00711810293274786,"gamma_mle",1
"K17319",638.532109747875,4.37734741143055,0.00685532856469654,"gamma_mle",1
"K17320",716.161979172198,4.9980091336103,0.00697888086629149,"gamma_mle",1
"K17321",0,-1,-1,"zero",0
"K17323",0.0838911242708115,-1,-1,"mean_only",0.00641025641025641
"K17324",0,-1,-1,"zero",0
"K17325",0,-1,-1,"zero",0
"K17326",6.94287220496131,1.36679534370879,0.0984315498945874,"zero_inflated_gamma",0.5
"K17327",4.21196802438703,1.113789866122,0.0813644767023748,"zero_inflated_gamma",0.307692307692308
"K17328",3.78928255635419,1.32440459131795,0.0851378512977968,"zero_inflated_gamma",0.243589743589744
"K17329",8.49177454708849,0.945514971209529,0.0628098893463356,"zero_inflated_gamma",0.564102564102564
"K17330",1.27493423143308,2.12852291951088,0.0856161979357031,"zero_inflated_gamma",0.0512820512820513
"K17331",21.4394337260879,1.20618863977563,0.0396707133909089,"zero_inflated_gamma",0.705128205128205
"K17336",0,-1,-1,"zero",0
"K17340",0,-1,-1,"zero",0
"K17360",15.7934831065589,1.91769387818347,0.0762786220413997,"zero_inflated_gamma",0.628205128205128
"K17361",5.50740058872872,2.07055894347138,0.127729791377504,"zero_inflated_gamma",0.33974358974359
"K17362",4.3817977242226,1.56665895581082,0.0848006665552514,"zero_inflated_gamma",0.237179487179487
"K17363",27.4872271644802,2.10725817105151,0.0702745792402088,"zero_inflated_gamma",0.916666666666667
"K17382",20.097206835989,1.48508446800287,0.0601581644243715,"zero_inflated_gamma",0.814102564102564
"K17398",13.4875735839573,0.959909147280747,0.0351287284496682,"zero_inflated_gamma",0.493589743589744
"K17402",0,-1,-1,"zero",0
"K17408",0,-1,-1,"zero",0
"K17450",0,-1,-1,"zero",0
"K17462",83.7979869776541,2.17176211022538,0.0255843736057746,"zero_inflated_gamma",0.987179487179487
"K17463",2.58152288288134,1.1015271465008,0.0355580535364504,"zero_inflated_gamma",0.0833333333333333
"K17464",1.3413498225247,2.14363724487038,0.0819548437518308,"zero_inflated_gamma",0.0512820512820513
"K17465",4.56232108780553,1.67946510310739,0.0967485346094197,"zero_inflated_gamma",0.262820512820513
"K17466",6.02196069286141,1.45702153404934,0.0961601528975062,"zero_inflated_gamma",0.397435897435897
"K17467",8.6572813952009,1.36865743265103,0.0597916639363982,"zero_inflated_gamma",0.378205128205128
"K17468",0.891158988167885,2.65267526817455,0.0572434173966085,"zero_inflated_gamma",0.0192307692307692
"K17469",1.66106057749041,2.43686192591964,0.338550417580149,"zero_inflated_gamma",0.230769230769231
"K17470",0.55336747132282,2.10565339484592,0.195136561096704,"zero_inflated_gamma",0.0512820512820513
"K17471",3.06428379064857,1.99789776326986,0.183896030536513,"zero_inflated_gamma",0.282051282051282
"K17472",165.085062933871,3.43413182678848,0.0206688485353696,"zero_inflated_gamma",0.993589743589744
"K17473",2.13558928872366,1.15098590558451,0.0863709471004774,"zero_inflated_gamma",0.16025641025641
"K17474",0,-1,-1,"zero",0
"K17487",4.11134976474272,2.42311177488083,0.306019741154822,"zero_inflated_gamma",0.519230769230769
"K17488",0,-1,-1,"zero",0
"K17489",55.6200103927461,2.25043517240852,0.038904702789339,"zero_inflated_gamma",0.961538461538462
"K17490",76.861531207791,2.25893683065216,0.028070925034344,"zero_inflated_gamma",0.955128205128205
"K17491",20.2673752231704,1.4714621499717,0.0525902738773502,"zero_inflated_gamma",0.724358974358974
"K17495",0,-1,-1,"zero",0
"K17496",0,-1,-1,"zero",0
"K17497",2.22286168748546,1.11911245929361,0.0225909623592904,"zero_inflated_gamma",0.0448717948717949
"K17498",0,-1,-1,"zero",0
"K17508",0,-1,-1,"zero",0
"K17527",0,-1,-1,"zero",0
"K17530",0,-1,-1,"zero",0
"K17531",0,-1,-1,"zero",0
"K17533",0,-1,-1,"zero",0
"K17535",0,-1,-1,"zero",0
"K17541",0,-1,-1,"zero",0
"K17566",0.297967459020837,5.03796349410692,0.325149308809036,"zero_inflated_gamma",0.0192307692307692
"K17582",0.211435854622326,3.1407006700127,0.19043786720665,"zero_inflated_gamma",0.0128205128205128
"K17592",1.98207702857279,1.8379352805071,0.142658065175081,"zero_inflated_gamma",0.153846153846154
"K17598",0,-1,-1,"zero",0
"K17601",0,-1,-1,"zero",0
"K17605",0,-1,-1,"zero",0
"K17608",0.188305345460647,-1,-1,"mean_only",0.00641025641025641
"K17609",24.1283561165015,0.714134635107677,0.0140397535343165,"zero_inflated_gamma",0.474358974358974
"K17623",128.847092728646,3.44270421691376,0.0265480231466503,"zero_inflated_gamma",0.993589743589744
"K17624",58.0769887832221,1.10608641333677,0.0185568371541081,"zero_inflated_gamma",0.974358974358974
"K17637",0,-1,-1,"zero",0
"K17640",0,-1,-1,"zero",0
"K17641",0,-1,-1,"zero",0
"K17647",0.811874014873049,1.10651587899845,0.043683197001381,"zero_inflated_gamma",0.032051282051282
"K17662",0,-1,-1,"zero",0
"K17669",0.211843513643228,-1,-1,"mean_only",0.00641025641025641
"K17675",24.2353593125728,1.35780106646758,0.0502794038622981,"zero_inflated_gamma",0.897435897435897
"K17677",151.6227418593,2.86106622359895,0.0188696378162974,"gamma_mle",1
"K17680",76.4454583630445,1.43721989962743,0.0184390424962806,"zero_inflated_gamma",0.980769230769231
"K17681",0,-1,-1,"zero",0
"K17686",427.719813473917,5.42737392880602,0.0126890870093793,"gamma_mle",1
"K17713",9.69013431920064,0.978743430405553,0.055681755094321,"zero_inflated_gamma",0.551282051282051
"K17716",159.775732198332,2.89979872116979,0.0181491812384262,"gamma_mle",1
"K17717",0.904789220901191,1.86424224295672,0.237740314780789,"zero_inflated_gamma",0.115384615384615
"K17722",8.13167718248573,1.26761452027446,0.0889349538914821,"zero_inflated_gamma",0.57051282051282
"K17723",26.0726042883896,1.40693230266819,0.0491193412493445,"zero_inflated_gamma",0.91025641025641
"K17724",6.78296206484651,1.45923357736613,0.129630943321061,"zero_inflated_gamma",0.602564102564103
"K17725",6.22295636232143,2.47025821786657,0.173033388068131,"zero_inflated_gamma",0.435897435897436
"K17732",135.084947870305,1.86943192723253,0.0138389358452237,"gamma_mle",1
"K17733",62.7742984745873,2.39214442116567,0.0376185152256474,"zero_inflated_gamma",0.987179487179487
"K17734",194.653631248347,3.07164721283692,0.015780066331863,"gamma_mle",1
"K17735",6.85812249255931,1.59480675277889,0.107327429034304,"zero_inflated_gamma",0.461538461538462
"K17736",6.62987010536525,1.86339878933307,0.122513826276529,"zero_inflated_gamma",0.435897435897436
"K17737",40.45273484079,2.38797494939565,0.0575176148570783,"zero_inflated_gamma",0.974358974358974
"K17738",0,-1,-1,"zero",0
"K17739",0,-1,-1,"zero",0
"K17742",29.9226446950721,1.58781680434101,0.0431995816182664,"zero_inflated_gamma",0.814102564102564
"K17743",1.40001616362052,3.16380099974427,0.173833212784679,"zero_inflated_gamma",0.0769230769230769
"K17744",36.7131797962491,0.888083315424925,0.0196929524556738,"zero_inflated_gamma",0.814102564102564
"K17745",0.213842761487673,3.9264573010975,0.353104279642534,"zero_inflated_gamma",0.0192307692307692
"K17752",49.001880153687,1.91588630800372,0.0353387760890921,"zero_inflated_gamma",0.903846153846154
"K17753",0,-1,-1,"zero",0
"K17754",6.96589610366654,1.21574465339492,0.0783138937069478,"zero_inflated_gamma",0.448717948717949
"K17755",0,-1,-1,"zero",0
"K17756",0.229269949680496,2.20197690184515,0.184698037007816,"zero_inflated_gamma",0.0192307692307692
"K17758",683.208857854709,21.0466384226506,0.0308055701864544,"gamma_mle",1
"K17759",670.458365980511,18.9234842248076,0.0282246969908906,"gamma_mle",1
"K17760",0.517906289705656,1.07204109278154,0.132689222426065,"zero_inflated_gamma",0.0641025641025641
"K17763",0,-1,-1,"zero",0
"K17767",0,-1,-1,"zero",0
"K17768",0.0536973245009623,205.187631581816,48.9896039654302,"zero_inflated_gamma",0.0128205128205128
"K17770",0,-1,-1,"zero",0
"K17774",0,-1,-1,"zero",0
"K17788",0,-1,-1,"zero",0
"K17792",4.68344711288463,2.27295348948021,0.205326150898702,"zero_inflated_gamma",0.423076923076923
"K17800",0.130544490383592,-1,-1,"mean_only",0.00641025641025641
"K17803",0,-1,-1,"zero",0
"K17804",0.238609943368783,5.20168632948184,0.419229928144727,"zero_inflated_gamma",0.0192307692307692
"K17810",157.799804335238,2.62655330633194,0.0165381474150559,"zero_inflated_gamma",0.993589743589744
"K17816",0.223838504863414,7.9837365704956,0.685911459604056,"zero_inflated_gamma",0.0192307692307692
"K17818",8.78735668566553,2.26641263505835,0.117385506423866,"zero_inflated_gamma",0.455128205128205
"K17822",0,-1,-1,"zero",0
