"reaction","out_degree","in_degree","abundance"
"R03033",1,1,63.39743824929
"R01540",3,5,415.476211298396
"R05606",4,5,559.755929689429
"R01209",9,1,298.647089124809
"R04441",9,2,298.647089124809
"R05070",5,1,298.647089124809
"R00658",16,18,258.341967562046
"R04206",0,0,258.341967562046
"R02036",2,4,3.66128108956048
"R02685",5,4,10.555681989474
"R03026",11,15,10.555681989474
"R03045",4,5,10.854965859807
"R04170",4,3,10.555681989474
"R04204",3,3,10.555681989474
"R04224",1,1,10.555681989474
"R04738",3,2,10.555681989474
"R04740",3,2,10.555681989474
"R04744",3,2,10.555681989474
"R04746",3,2,10.555681989474
"R04749",3,2,10.555681989474
"R07889",1,1,10.555681989474
"R07893",1,1,10.555681989474
"R07897",1,1,10.555681989474
"R07314",46,45,10.555681989474
"R03224",2,2,10.555681989474
"R04137",3,3,10.555681989474
"R05595",9,13,10.555681989474
"R06411",0,0,10.555681989474
"R06412",0,0,10.555681989474
"R06942",1,1,10.555681989474
"R08093",1,0,10.555681989474
"R02722",25,19,321.201770612268
"R02340",4,4,321.201770612268
"R00674",5,3,321.201770612268
"R01290",30,27,13.7882932131966
"R00891",15,16,13.7882932131966
"R01289",27,24,13.7882932131966
"R04942",23,20,13.7882932131966
"R00036",1,2,149.560333621212
"R02376",2,3,32.481680213747
"R10170",3,2,207.440689634661
"R04001",3,3,207.440689634661
"R03968",3,2,207.440689634661
"R03896",1,1,207.440689634661
"R03898",2,2,207.440689634661
"R02752",7,8,4.00481790610585
"R08056",3,3,4.00481790610585
"R02279",6,7,0.269234434532507
"R05608",5,6,24.0888769591004
"R02426",2,1,115.78152753191
"R06513",6,2,769.603614078639
"R00888",7,9,211.674475353276
"R02914",2,1,185.389933725821
"R01373",10,10,153.721981686313
"R00691",6,3,153.721981686313
"R10147",2,68,718.084501483619
"R10208",4,4,59.9146876359378
"R04428",3,3,59.9146876359378
"R04535",4,4,59.9146876359378
"R04537",3,3,59.9146876359378
"R04544",3,3,59.9146876359378
"R04568",3,3,59.9146876359378
"R04954",3,3,59.9146876359378
"R04965",3,3,59.9146876359378
"R10117",1,1,59.9146876359378
"R10121",1,1,59.9146876359378
"R07639",3,3,2.89529461710502
"R03165",3,1,135.645117750998
"R04424",1,1,4.02272967424448
"R02826",46,44,0.0217632638155555
"R04020",1,0,0.0217632638155555
"R05379",2,1,0.0217632638155555
"R07854",1,0,0.0217632638155555
"R02828",3,2,0.0217632638155555
"R05596",1,0,0.0217632638155555
"R07780",0,0,0.0217632638155555
"R10079",29,30,2.53980855342216
"R03546",4,5,2.53980855342216
"R07316",46,7,6.78381735749404
"R04382",2,1,4.0442849864959
"R02361",1,3,0.0919586799599659
"R01466",7,3,190.23639439086
"R05086",0,3,190.23639439086
"R01016",6,26,667.828577924505
"R03083",5,1,568.783620901179
"R01714",11,6,691.038422747501
"R09959",1,3,88.6992551009327
"R04286",2,3,88.6992551009327
"R00897",41,17,160.768827021249
"R03601",29,32,160.768827021249
"R04859",15,2,476.476052210013
"R07274",15,2,160.768827021249
"R03260",22,21,15.2834423590266
"R00999",11,3,15.2834423590266
"R01288",25,18,15.2834423590266
"R02508",33,33,15.2834423590266
"R03217",5,3,15.2834423590266
"R04944",4,2,15.2834423590266
"R04945",34,36,15.2834423590266
"R04946",4,2,15.2834423590266
"R00651",52,57,315.707225188764
"R01287",9,3,315.707225188764
"R00490",25,21,186.928835512978
"R01168",2,4,76.449362654381
"R06132",27,32,99.5265719915416
"R02302",6,6,228.281137325038
"R00084",1,1,104.968665321199
"R00671",15,14,74.9012988761807
"R00195",61,63,25.1917888597471
"R00223",61,63,25.1917888597471
"R00220",103,106,309.462783771997
"R00590",3,16,198.851767968637
"R06131",10,10,326.882556963002
"R00221",64,66,17.4197731910056
"R00996",11,3,110.611015803359
"R11101",4,4,110.611015803359
"R11098",11,13,469.225750475484
"R01086",16,1,661.94206326238
"R01083",37,40,239.656656466445
"R04559",4,3,239.656656466445
"R12851",1,1,239.656656466445
"R01001",27,30,1.33691514405063
"R08632",20,21,1.33691514405063
"R00782",75,78,252.910639768431
"R02408",0,0,98.6869926767409
"R04770",0,2,34.5573385962864
"R04930",16,16,1.33691514405063
"R09366",0,0,98.6869926767409
"R02530",6,6,536.20666162996
"R12188",61,63,97.3500775326902
"R01286",9,5,97.3500775326902
"R02953",61,63,97.3500775326902
"R03528",61,63,97.3500775326902
"R04941",2,5,97.3500775326902
"R00654",3,25,33.2204234522358
"R08635",27,28,33.2204234522358
"R00089",1,74,100.226802319346
"R00434",1,7,100.226802319346
"R05637",3,1,560.668324246778
"R03364",18,15,14.596905878041
"R11329",8,11,23.7715836448188
"R00401",16,15,842.735309370198
"R00260",37,37,620.494765228951
"R01255",9,6,16.8920707651261
"R02735",5,5,595.840131128168
"R00491",0,14,198.126093371341
"R03791",2,1,3.63327194687765
"R04161",0,0,3.63327194687765
"R01778",3,4,0.697874100664145
"R01975",9,11,0.697874100664145
"R04203",2,2,0.697874100664145
"R04737",2,2,0.697874100664145
"R04739",2,2,0.697874100664145
"R04741",2,2,0.697874100664145
"R04743",2,2,0.697874100664145
"R04745",2,2,0.697874100664145
"R04748",2,2,0.697874100664145
"R07890",1,1,0.697874100664145
"R07894",1,1,0.697874100664145
"R07898",1,1,0.697874100664145
"R05305",1,0,0.697874100664145
"R08094",1,1,0.697874100664145
"R03276",5,5,0.253757708217491
"R01529",15,14,707.072251586197
"R00291",32,23,311.392152213343
"R00418",36,30,330.264420881111
"R02984",1,1,311.392152213343
"R01602",12,10,305.139633041775
"R10619",1,4,305.139633041775
"R02652",1,1,53.6391506384248
"R01207",10,8,53.6391506384248
"R02770",1,1,111.239110330309
"R02087",3,6,111.239110330309
"R06514",2,5,612.458036837211
"R00420",29,22,107.019725146023
"R00414",5,21,109.690645150389
"R02707",51,49,107.019725146023
"R02739",10,13,200.426165805454
"R04729",0,0,1.71984955464595
"R08734",0,1,1.71984955464595
"R08739",0,1,1.71984955464595
"R01087",6,9,0.960642874697915
"R04273",0,0,2481.4041365838
"R01015",41,41,720.11739103999
"R12991",2,2,118.175494814313
"R01761",4,4,118.175494814313
"R12986",0,0,33.7564802972612
"R00307",7,7,33.7564802972612
"R00878",20,17,33.7564802972612
"R01432",9,6,33.7564802972612
"R01056",16,17,235.641017918985
"R09030",0,1,235.641017918985
"R00772",23,24,226.012299915471
"R01819",17,19,226.012299915471
"R02740",17,18,145.342219813645
"R00771",31,33,145.342219813645
"R03321",17,19,145.342219813645
"R01482",6,7,109.754213556109
"R01983",2,3,109.754213556109
"R02437",4,1,156.852671761375
"R04640",0,1,547.558959031587
"R04383",2,3,267.734793573886
"R01394",4,4,20.9055396001973
"R03509",2,2,324.832142383028
"R03163",4,2,74.139318406096
"R01577",4,4,74.139318406096
"R03240",6,3,236.86922203453
"R03966",0,2,19.4643229283684
"R05389",0,1,19.4643229283684
"R02644",1,1,0.585540864505568
"R09955",6,1,0.585540864505568
"R01837",6,2,0.585540864505568
"R02216",3,1,0.585540864505568
"R02499",5,2,0.585540864505568
"R02840",2,0,0.585540864505568
"R03327",0,0,0.585540864505568
"R04163",1,0,0.585540864505568
"R04678",0,1,0.585540864505568
"R04849",0,0,0.585540864505568
"R09920",2,0,0.585540864505568
"R01123",6,6,105.724739779093
"R04100",3,2,0.140307774699963
"R04756",0,0,0.140307774699963
"R04379",2,2,19.50778831779
"R04482",3,3,19.50778831779
"R01518",6,11,1124.2797993686
"R01516",6,8,328.106542500296
"R08639",24,28,255.473229047531
"R00959",16,18,255.473229047531
"R01057",9,11,351.018861032446
"R03319",0,0,255.473229047531
"R02728",6,10,146.52114929881
"R11310",14,19,146.52114929881
"R02749",3,3,95.5456319849154
"R01818",8,10,174.283616109362
"R00661",16,15,22.0515791658177
"R00461",1,5,122.032627258867
"R03275",1,1,44.429262675824
"R02852",2,1,44.429262675824
"R02272",1,2,209.770853521202
"R00262",35,37,26.3177084982212
"R00833",12,11,343.335564904976
"R00505",11,10,200.103899268818
"R09009",0,0,200.103899268818
"R03959",1,2,0.491982595917593
"R06989",1,2,0.491982595917593
"R05300",1,1,0.491982595917593
"R05390",1,1,0.491982595917593
"R08116",1,1,0.491982595917593
"R09229",0,2,0.491982595917593
"R03307",2,2,2.22968182102938
"R07324",6,17,117.96343341515
"R02918",0,9,667.979248048714
"R03664",0,3,716.970911311168
"R03663",0,3,776.768696376239
"R03657",1,2,846.549600203865
"R03656",0,3,962.459558470966
"R03038",1,8,1192.03067416522
"R03665",0,3,967.336802987199
"R03659",1,25,315.546270919578
"R04773",0,2,315.546270919578
"R03662",0,16,226.536502385385
"R08218",2,16,226.536502385385
"R05577",0,14,829.267032868229
"R03654",0,22,810.863769521406
"R03661",0,7,778.045613670145
"R03650",0,16,764.592279893107
"R05578",1,37,1053.06604417157
"R03652",12,10,565.917589056047
"R03646",0,7,743.663927491922
"R03660",0,3,1322.54995802337
"R03655",0,4,667.702925862368
"R03648",1,3,567.735207205682
"R00235",78,81,33.6194228351412
"R00236",61,58,33.6194228351412
"R00316",26,32,33.6194228351412
"R00925",14,5,33.9213733975578
"R00926",14,16,33.9213733975578
"R01354",5,5,33.9213733975578
"R00389",53,54,1.32926441846729
"R01176",9,3,1.32926441846729
"R00390",56,54,597.881615480283
"R01280",5,7,597.881615480283
"R00432",20,20,0.0362674611897347
"R00727",20,20,0.0362674611897347
"R02405",84,76,0.0362674611897347
"R02406",66,67,0.0362674611897347
"R00405",20,20,54.1144752459774
"R02404",4,5,54.1144752459774
"R01616",1,1,0.88604245186118
"R01943",2,0,0.88604245186118
"R02194",1,2,0.88604245186118
"R02221",0,0,0.88604245186118
"R02255",2,1,0.88604245186118
"R06583",1,0,0.88604245186118
"R00229",78,81,14.8971980489114
"R00920",16,18,14.8971980489114
"R03209",2,0,18.1965639061151
"R01357",8,6,0.0932925334480295
"R01406",18,19,17.8424367462363
"R04449",25,31,56.4450769578184
"R04030",2,1,76.2742430601623
"R02539",2,5,365.60746044711
"R00483",24,14,665.797877026584
"R00253",12,62,1404.58705487132
"R00189",81,3,318.612384045222
"R02473",1,6,214.770368610457
"R00894",2,53,66.9853804636279
"R10993",1,2,66.9853804636279
"R00497",15,23,1.08444122833245
"R10994",0,1,1.08444122833245
"R01150",11,8,757.496839684838
"R04591",2,2,581.745382378483
"R03193",2,4,657.705023654013
"R02783",2,3,659.880133164696
"R02788",2,4,958.908040821998
"R04573",2,3,220.035315538285
"R04617",1,4,220.035315538285
"R04208",2,1,713.174389164973
"R03182",3,4,25.6710947301669
"R12933",26,29,25.6710947301669
"R12934",104,101,25.6710947301669
"R00573",10,5,234.865503935201
"R00571",10,5,234.865503935201
"R01135",26,19,830.749851621146
"R01954",1,19,782.783289019595
"R00774",3,2,21.0979352525132
"R04144",1,1,634.014670008462
"R00149",49,52,0.411128793980361
"R00257",81,3,257.983203874383
"R01231",8,2,223.955960852472
"R01230",8,2,223.955960852472
"R08244",0,1,223.955960852472
"R04463",1,1,1043.77874339134
"R00578",24,14,260.516687502259
"R00575",7,11,290.601668212287
"R10948",94,90,290.601668212287
"R10949",39,47,290.601668212287
"R07641",114,114,290.601668212287
"R00344",78,82,469.643992488554
"R04385",89,87,180.086786429545
"R00742",70,64,563.132866039356
"R04386",66,62,512.346729320848
"R01859",2,21,160.436417853293
"R08924",98,95,160.436417853293
"R04138",1,4,10.2290904770214
"R00381",8,10,12.2543403407923
"R00382",118,120,675.951231688554
"R04274",1,1,3.47261419649869
"R11786",1,1,30.7262847485374
"R03486",51,49,0.0483756861717882
"R02423",2,1,7.18197029075708
"R00804",50,49,460.886331082582
"R09543",1,5,89.8691451203221
"R09725",1,1,69.8694407401577
"R11632",58,59,10.143549032379
"R07773",1,1,312.019698755736
"R07772",1,1,292.457211296834
"R05807",1,3,336.083787884612
"R05815",1,1,85.373360295807
"R09598",123,121,85.373360295807
"R09599",123,121,85.373360295807
"R05224",1,1,85.373360295807
"R11173",2,4,347.464218784856
"R04594",2,2,347.464218784856
"R06529",1,3,182.03690435634
"R07302",3,2,182.03690435634
"R05217",1,1,0.614475073076563
"R05227",1,1,141.524546945778
"R05221",1,3,117.793108666703
"R06558",1,3,117.793108666703
"R05222",2,3,117.793108666703
"R05225",4,3,404.885971251544
"R05223",2,3,182.33342337712
"R11174",10,13,182.33342337712
"R07411",0,3,4.54624390701396
"R10177",27,26,1.77799756916497
"R02065",2,4,1.77799756916497
"R04218",5,1,1.77799756916497
"R07270",1,1,1.77799756916497
"R07916",23,23,1.77799756916497
"R11335",7,7,9.43430475038002
"R03947",4,2,45.4766106624943
"R03194",3,2,32.4168829339149
"R07237",71,68,32.4168829339149
"R07238",71,68,32.4168829339149
"R03950",72,69,32.4168829339149
"R02864",4,2,45.4766106624943
"R00375",15,19,1050.88849372202
"R00376",9,13,1050.88849372202
"R00377",8,3,1050.88849372202
"R00378",8,1,1050.88849372202
"R11029",0,1,1050.88849372202
"R01717",13,5,98.2081457592396
"R05692",10,8,48.9441086535706
"R07059",7,5,48.9441086535706
"R07060",91,92,48.9441086535706
"R10764",0,0,135.121164003472
"R04212",0,1,538.579328392466
"R03905",1,1,541.704672787187
"R00162",88,85,964.806444355782
"R01530",9,8,187.962990697592
"R03317",1,3,53.2172691983101
"R00421",1,21,66.1384780129156
"R08057",37,27,930.029117914865
"R04109",1,1,109.310315325352
"R10806",70,68,634.975277350663
"R06895",2,1,284.224919564322
"R01645",66,71,14.1106055155196
"R01647",6,71,14.1106055155196
"R05146",24,23,54.3570197545624
"R09248",1,1,138.480254490603
"R04658",2,6,11.7195178750936
"R05074",5,4,11.7195178750936
"R09763",22,20,11.7195178750936
"R09765",18,15,11.7195178750936
"R12926",2,2,24.4382025130634
"R04587",1,1,24.4382025130634
"R12803",1,1,66.9457859724206
"R04550",2,1,66.9457859724206
"R10757",2,3,257.338074374113
"R04031",1,1,43.9125129336049
"R08165",1,1,174.469849737371
"R02601",1,4,0.7392236725914
"R04781",3,2,0.7392236725914
"R05297",2,3,0.7392236725914
"R10901",90,90,22.0723396512447
"R05075",22,4,1.16044526468663
"R12197",21,19,1.16044526468663
"R05662",2,1,90.6189791027422
"R05032",1,1,90.6189791027422
"R00765",19,7,651.440317825022
"R03071",9,2,11.07691935885
"R00792",9,2,11.07691935885
"R05185",24,2,1.50509916776131
"R00002",88,85,1.50509916776131
"R00067",23,23,1.50509916776131
"R00153",45,51,1.50509916776131
"R02802",24,23,1.50509916776131
"R04782",22,23,1.50509916776131
"R05496",0,0,1.50509916776131
"R09838",1,1,5.3356906773726
"R09839",62,1,1.08553780781405
"R09820",1,1,1.54151960500858
"R09836",1,1,1.54151960500858
"R05553",3,2,138.582783566139
"R03817",0,0,2.75875253724379
"R08409",0,1,2.75875253724379
"R04111",2,3,52.5412283309189
"R11170",5,4,119.56917854714
"R11172",2,2,119.56917854714
"R03232",2,11,1473.43950128605
"R05570",1,3,91.9404876909457
"R02738",6,22,103.423941723916
"R05820",5,9,13.5770234046156
"R04393",1,0,29.3237529241129
"R02630",6,3,255.63858628306
"R02704",2,1,98.9705992388946
"R05199",3,5,485.494836274685
"R04438",56,54,125.825890810795
"R00811",0,5,254.686193053109
"R04076",0,2,5.36492247206006
"R02780",4,6,11.5567556667489
"R07671",0,0,94.3675973128757
"R09492",2,2,0.0732225085218577
"R08856",39,34,36.5865956520049
"R10137",39,34,36.5865956520049
"R04477",47,47,21.9960905806506
"R07281",1,8,203.614429621741
"R05850",9,9,395.214787176975
"R07125",2,1,11.3464277476685
"R03244",3,4,51.0875818717611
"R07584",3,1,0.499148486206068
"R07583",3,1,0.499148486206068
"R03434",0,0,0.499148486206068
"R09532",2,1,0.499148486206068
"R05320",13,5,3.45634137829235
"R10685",0,102,39.647526608298
"R03472",1,1,525.986164002525
"R07459",2,1,364.576981927446
"R10247",2,7,274.212009169471
"R10246",2,9,440.354137270155
"R03923",33,30,156.689934156343
"R07461",2,3,176.737902311345
"R11562",6,6,184.395940331687
"R11563",6,6,184.395940331687
"R11564",10,10,184.395940331687
"R07463",2,22,1.6109193216463
"R10245",23,22,1.6109193216463
"R05862",64,59,1.6109193216463
"R05863",54,52,1.6109193216463
"R05000",1,4,8.99373111291118
"R05615",1,5,8.99373111291118
"R05616",0,4,8.99373111291118
"R07273",0,4,8.99373111291118
"R01302",18,8,6.35435628039791
"R04985",1,1,51.2200949262119
"R04986",1,1,51.2200949262119
"R09736",71,70,325.305523120984
"R09737",70,68,329.308645410231
"R12067",2,2,3.97089912137045
"R11225",7,6,98.0650357145913
"R05711",86,87,6.77770724643818
"R04549",1,1,162.839212129514
"R03350",3,3,191.580273585131
