"A01T1_MTG"	"A01T4_MTG"	"A01T5_MTG"	"A01T6_MTG"	"A01T7_MTG"	"A01T8_MTG"	"A02T1_MTG"	"A02T4_MTG"	"A02T5_MTG"	"A02T6_MTG"	"A02T7_MTG"	"A02T8_MTG"	"A03T1_MTG"	"A03T4_MTG"	"A03T5_MTG"	"A03T6_MTG"	"A03T7_MTG"	"A04T1_MTG"	"A04T4_MTG"	"A04T5_MTG"	"A04T6_MTG"	"A04T7_MTG"	"A04T8_MTG"	"A05T1_MTG"	"A05T4_MTG"	"A05T5_MTG"	"A05T6_MTG"	"A05T7_MTG"	"A05T8_MTG"	"A06T1_MTG"	"A06T4_MTG"	"A07T1_MTG"	"A07T4_MTG"	"A07T5_MTG"	"A07T6_MTG"	"A07T7_MTG"	"A07T8_MTG"	"A08T1_MTG"	"A08T4_MTG"	"A08T5_MTG"	"A08T6_MTG"	"A08T7_MTG"	"A08T8_MTG"	"A09T1_MTG"	"A09T4_MTG"	"A09T5_MTG"	"A09T6_MTG"	"A09T7_MTG"	"A09T8_MTG"	"A10T1_MTG"	"A10T4_MTG"	"E01T1_MTG"	"E01T4_MTG"	"E01T5_MTG"	"E01T6_MTG"	"E01T7_MTG"	"E01T8_MTG"	"E02T1_MTG"	"E02T4_MTG"	"E02T5_MTG"	"E02T6_MTG"	"E02T7_MTG"	"E02T8_MTG"	"E03T1_MTG"	"E03T4_MTG"	"E03T5_MTG"	"E03T6_MTG"	"E03T7_MTG"	"E03T8_MTG"	"E04T4_MTG"	"E04T5_MTG"	"E04T7_MTG"	"E04T8_MTG"	"E05T1_MTG"	"E05T5_MTG"	"E05T6_MTG"	"E05T7_MTG"	"E05T8_MTG"	"E06T1_MTG"	"E06T4_MTG"	"E06T5_MTG"	"E06T6_MTG"	"E06T7_MTG"	"E07T1_MTG"	"E07T4_MTG"	"E07T6_MTG"	"E07T7_MTG"	"E09T1_MTG"	"E09T4_MTG"	"E09T5_MTG"	"E09T6_MTG"	"E09T7_MTG"	"E09T8_MTG"	"E10T1_MTG"	"E10T4_MTG"	"E10T5_MTG"	"E10T6_MTG"	"E10T7_MTG"	"E10T8_MTG"	"I01T1_MTG"	"I01T4_MTG"	"I01T5_MTG"	"I01T6_MTG"	"I01T7_MTG"	"I01T8_MTG"	"I02T1_MTG"	"I02T4_MTG"	"I02T5_MTG"	"I02T6_MTG"	"I02T7_MTG"	"I02T8_MTG"	"I03T1_MTG"	"I03T4_MTG"	"I03T5_MTG"	"I03T6_MTG"	"I03T7_MTG"	"I03T8_MTG"	"I04T1_MTG"	"I05T1_MTG"	"I05T4_MTG"	"I05T5_MTG"	"I05T6_MTG"	"I05T7_MTG"	"I05T8_MTG"	"I06T1_MTG"	"I06T4_MTG"	"I06T5_MTG"	"I06T6_MTG"	"I06T7_MTG"	"I06T8_MTG"	"I07T1_MTG"	"I07T4_MTG"	"I07T5_MTG"	"I07T7_MTG"	"I07T8_MTG"	"I08T1_MTG"	"I08T4_MTG"	"I08T6_MTG"	"I08T7_MTG"	"I08T8_MTG"	"I09T1_MTG"	"I09T4_MTG"	"I09T5_MTG"	"I09T6_MTG"	"I09T7_MTG"	"I09T8_MTG"	"I10T1_MTG"	"I10T4_MTG"	"I10T5_MTG"	"I10T6_MTG"	"I10T7_MTG"	"I10T8_MTG"	"E04T1_MTG"	"E04T6_MTG"	"I08T5_MTG"	"I07T6_MTG"
"K03165"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"K03166"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.9150506066478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"K03167"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.44521250689603	0	0	0	0	0	0	0	0	0	15.6960412256731	10.5882791727591	0	0	0	0	0	18.5166526218513	22.1556813737049	11.8270728257294	0	0	0	0	0	0	0	8.97726891235612	9.00044820452819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.4043138469448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"K03168"	1286.68256370663	636.326056699688	744.386167759171	755.297886287643	818.350030513116	760.416538763983	775.477586244181	705.114055899206	786.450059494695	754.110516407984	683.158475527051	583.574907670985	866.368528923627	690.053908384551	789.434237708783	737.358261629487	678.028163899321	826.592433257948	1045.60218577818	620.027533056195	753.121541743839	765.131036025011	634.326328284857	886.188004599553	660.539256679036	818.745129873411	897.13908526613	848.616334125286	814.324728750522	908.855136947013	756.56490427326	880.145996713913	770.325760959911	950.226829319278	915.504704429535	885.91049674806	817.537749981123	624.787156847669	752.994270677279	646.294420352518	882.990216621411	752.041650531431	677.75807703019	691.245018064985	650.500859267488	698.933848828691	593.783745027689	598.898888382333	686.658310351539	760.643275517856	710.524497428508	674.315241791772	786.384053260706	697.865597517734	841.398788279096	971.35267303886	854.514605550735	1084.04009020296	887.806720305767	901.186125747071	859.294045240183	877.571039415381	1000.46032311013	1267.69747772291	848.24571290273	893.738769552465	904.54066758511	1081.20505685588	809.093827424302	868.135419899969	812.741790874572	807.66956247379	752.479770780985	880.972789472913	936.20451979097	924.395968273327	932.541475227049	961.195057977333	942.008239554573	852.939682918676	938.999066714273	804.559435055809	776.693915936736	863.179592808874	859.727856725961	779.222202594486	917.420672214381	735.251106609957	702.457121987908	685.707561537217	587.473794571607	651.854126227309	754.241587102472	757.334841528002	703.95711687919	713.014806374057	777.995774624646	738.630182950958	846.28605936618	683.229148556199	909.025782507088	786.279101098962	784.818472538014	692.639122364608	757.175047497224	711.50428176257	535.635724501059	887.761583256125	794.636561997048	842.27277222394	751.132639865649	781.321690777221	923.757980589097	763.421634578906	918.747625052272	974.121380971815	912.305527957863	964.233523499928	726.248706254653	933.543874925175	839.737120908226	782.865299812961	759.808747408391	738.836971544881	790.376283463074	633.502826013159	606.444737350731	698.399027979286	604.404319860321	639.307855802159	859.136189990477	557.529466017967	690.533169432769	758.43198866844	707.008092844355	546.279350075393	611.470670919877	705.790032689147	596.114724224364	771.723494093905	657.0503182203	750.314554738227	790.26541592905	360.877017639189	667.950672203347	896.117745033998	854.320368382549	788.428683860572	795.522462007591	992.511788531993	741.493825330587	842.997755231363	765.445091339487	724.604452697932	580.29923421281	642.118478510504
"K03169"	1039.40369890204	1917.85522147118	1751.95751659141	2670.86480516815	1748.5793396988	1970.40552152063	3364.55420288413	1978.65321361314	1894.33696336429	2317.78347332518	3403.47596866811	2024.45152820016	2141.47776214917	2783.53457412605	2235.98640353627	2865.96184311137	2898.91930785012	2567.51988565606	3022.79112303566	2268.73104880849	2573.77235102596	2591.27600473823	2862.01411319003	3006.63844870521	2589.53338637605	2002.00447164874	1454.30208261201	2321.19220990233	2074.98741181142	2345.16194910411	1814.49935886535	2292.45254388477	2961.67164011881	2734.1519476637	2011.87277377735	3265.04795569213	3150.1224544629	2714.81542985154	2120.38060934108	2367.57008918913	2600.5921286645	2390.37983063694	2837.77287597305	3359.92732163535	3118.72552245495	3053.1351375318	2697.57338989128	4066.39351703104	2986.83976810713	2587.43341389171	1568.74059589671	2245.65121665772	3291.2208030841	2117.74526495963	2074.44599978897	2305.91705736721	1759.80753323172	1489.00993847765	2050.98557549297	2101.28152439226	2735.01599119862	2167.98152788019	2020.71795083547	2291.53437008234	2079.6639321862	2315.44755598332	3029.24880597815	2887.45307909253	2754.15300067219	4688.59822744463	3377.51637600032	2795.20131268164	3172.65702654288	2473.75867661321	2185.21740030422	2561.90311700584	2276.52956170886	1496.12297323769	4277.72762684574	3249.55934293661	3593.96383210978	3629.45595933277	3206.92785973184	3544.41236440655	1973.26127273209	1668.07877622234	2165.26082006997	2577.83067838825	2430.40340987839	1874.20836821608	2279.61399120099	2485.08558314549	2887.49439315217	2357.99169991544	2046.33217268251	1880.99358294494	1417.55058342204	2738.27177256403	2212.74549207551	3023.87586135515	2490.293095878	2232.99580076788	1124.46104796977	2750.3935217309	2455.34646108044	1518.01648140353	1543.09015357155	2394.39992755346	2105.28208164996	2165.86682815291	2348.32375612592	2503.05931966839	1504.75829061046	1256.08331245011	2037.78087587677	1882.39662003355	1835.31121931527	1959.98989492335	1335.50112644811	3075.25499020375	2410.63178030982	2654.18272364063	2406.51255410871	2157.62604230343	2957.32317016662	2226.98107808203	2917.94556424943	3096.49814262325	2910.74496500648	2773.97237262668	2052.2113140419	917.387905264195	2418.73751204477	2225.08973179637	1715.22169123719	2556.86423034611	3575.84447013932	2936.55772212822	1819.90206179197	2463.76630412779	3438.75042948327	3245.54703472985	3445.25737124693	1439.26581079561	1794.52461007151	3010.87585241392	2305.82356222593	2921.13606261886	2080.85810896319	2061.05584376125	2640.49722708326	1643.01467886466	5155.99248310962	3022.00233923576	2293.23976468876	2733.06681709282
"K03177"	582.65680871023	738.591722780113	587.317868872773	707.065195485243	678.166286410436	593.405850855747	775.09023293052	659.024901442023	667.478914164918	736.887443122795	725.685590999916	995.254025285365	752.835870677472	514.27844791024	681.609211103393	752.324388776031	648.573259788034	730.850273526782	621.858375689466	794.734244210858	761.421432749357	574.496619090755	716.69965566531	706.477236245571	672.464749513105	701.351576655402	762.223701987135	808.598869991534	719.383045534574	701.674784386566	609.75380386032	904.422104843365	690.437975125909	685.317583635066	765.558617204016	645.704432850512	661.045776189834	473.091914567011	667.981456585348	677.427088258622	720.659627783485	783.166432686451	641.674432157643	699.518241553132	799.762857514923	672.233132237631	715.79494346239	700.626451729257	648.930734486849	984.325967859375	685.840015908643	611.657217732512	800.07996113968	602.494557829982	666.663369078497	520.714577336171	970.676823039323	746.232917712019	513.559109322682	725.588400553939	687.244501222416	578.436588522984	722.718597134353	825.438187590732	804.122635156423	669.944753365593	661.371165091724	753.649300189233	676.562073811436	655.086105834577	714.291824248176	701.570525103598	589.766367976444	942.562244939953	611.222278214056	618.904998639139	636.088329538233	556.403237560509	779.064849505251	752.175102709641	733.705655452484	768.510202476209	755.089969929724	961.776532878981	674.735269825338	519.533411858888	702.005647037234	707.717930901475	636.823150857466	566.174597871478	592.88500446819	601.667942402594	725.260458259269	579.775744101028	631.695604036492	586.289917254877	696.902389417557	654.487734322345	821.543231238123	693.910122848251	661.650588167989	556.262850583548	581.302333735642	593.119943219201	571.786557702675	788.205116321002	601.128602649084	876.75024511086	745.006087275785	655.66289955977	506.343208321979	682.739066360649	923.969964674793	653.647643728601	1328.85360846213	689.926829035006	668.266026889272	766.940000047531	635.322083097708	681.872076825257	788.907646333134	680.616785050999	649.041456226587	753.634357421055	776.511013398998	485.011215028466	536.942381734158	544.354684397652	639.656531244236	520.355463862511	822.52350220793	454.488638143043	841.24744560895	510.982980257489	605.723363779954	649.762131640901	736.672536697563	561.756066919584	595.85289310569	578.64758429802	718.74965008474	603.658226636667	743.928184650319	605.888791758062	815.212951628862	639.28366324222	827.100154787114	745.73860129516	776.383184369175	795.224488850578	627.436313208225	791.181439358001	704.445155592396	505.639744544636	774.492781215524	708.024034397125
"K03178"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"K03179"	0	6.13470679339529	21.3603265189181	28.8684087046589	6.00010784823842	21.3156407785886	0	2.55515419588829	15.3534814859249	0	8.26350051863258	16.7635579031959	21.2206113623738	0	11.6785352681601	10.3345490283595	34.3962769096317	3.91314628379059	31.233979991436	74.7040769636221	14.1093312913229	25.2188712122672	22.8782631682098	33.7236628574824	70.6619666620727	47.4542718565383	10.6513067521833	253.100476438965	38.1920202119561	0	27.4895877280068	0	7.38000628025858	8.64793011286928	6.35663887517851	15.1282342161812	2.59148980615719	0	34.4566517139709	40.2517065469965	42.4448502679415	16.3570306327201	33.5047464076683	8.67304604433041	21.7479382948596	37.569493053266	47.6585053348061	18.8066512539609	43.959559421718	21.3262486579967	22.0321487961384	9.600158557204	68.684936010747	12.1794815104549	0	9.20725995522231	133.57218687796	12.7108082817666	10.0082771578334	21.145045609885	4.89159741825718	18.2712941205697	11.6328526964157	30.0117539948939	0	51.6507425928885	29.332873931384	15.1769937277423	28.0235433611618	96.6256096766585	147.694882741524	63.814946183948	141.128932214008	10.1330070280571	7.9773296808189	0	3.90527922094782	52.7544000820833	33.5820004918346	32.9510804926745	16.2421292440064	40.9887014324772	31.0171361098626	14.3626784813906	37.1312914309139	93.5659116086008	37.823743890886	22.7294382237996	26.3704075058861	56.474852896036	35.5831180378093	69.8532328195142	55.411568621325	25.8973016817768	29.1632476186574	89.6207209966493	0	26.6601717357217	44.3499506725328	0	116.610273802066	77.8390563821036	62.8695152382903	23.1114368774555	49.5595590770169	16.1083006085633	73.2497292637129	51.4939091383028	49.7139431355389	3.06759513873272	0	0	26.8886974725399	47.3080530872502	0	3.96722224708994	16.5391956809571	61.4927529220185	92.607842043172	15.6417388860067	39.0588081078004	71.6823789550543	26.5621129436028	6.54925162786304	43.1760914524091	43.8812930134093	29.5479236472083	34.7129488676433	27.3323549591033	18.9640657941004	17.6850879950911	193.611639981851	35.3632783414079	0	108.428196663104	17.0896416446152	22.4854062419093	58.4563929105244	68.2338641788207	53.7525122928995	24.6170365237531	135.543222233373	86.0290165702455	88.1939939685726	84.3254341135374	29.2574041727245	24.6223079533144	67.128919899423	33.0395170790084	43.31025960457	21.8522326837058	42.9680199491836	0	78.8519620455852	51.3208888844669	0
"K03181"	0	5.37710746047599	0	0	0	10.7678839389255	0	0	0	0	0	0	0	0	0	0	0	15.8411704982366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.95069040939721	0	0	0	8.41459680766977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.6132290272824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.919585886163	0	0	0	0	0	0	0	0	0	0	0	74.3412756414537	0	0	0	0	0	0	0	0	0	14.4967046480678	0	16.4692856526119	0	4.02287422863975	0	0	0	0	0	0	0	0	0	11.4030112830301	125.281305887757	0	0	0	0	0	0	0	6.74804705863561	0	0	0	0	29.9609283374484	6.77091532310541	0	0	0	0	0	0	0	0	0	0
"K03182"	113.468916681261	236.833683548088	97.0123265548777	51.9339695219364	98.1656314533186	133.552076487767	169.535289975403	60.5087678016336	146.488291358922	69.6790601371794	3.17211794102348	42.0080422797103	66.6640683082753	29.0100443745607	37.6544288646131	79.7402212879778	31.4168543488556	77.900037303281	78.6639423993252	115.130670993936	42.4402697197884	119.586260264622	96.5786475712233	143.047248443724	51.4369787805501	159.459992211358	76.7138787524833	212.411441451293	91.5633715340311	87.2132657258655	100.681088229048	68.1442609450649	88.0522039631711	39.1996029474995	46.8148548315844	71.0945004080243	72.816022973239	363.491847649611	282.057579938609	192.347336943202	276.017643399714	583.602600290851	136.824047090892	263.310031484152	53.1974260183726	96.6989342976462	163.901902170523	71.0958938639703	93.4315563293981	86.127019758997	34.5688055795581	151.633734344843	9.8537291064057	193.942713660446	111.792591685877	59.3714880950879	86.5854640194738	75.0146062530487	21.3163305699308	63.9874091106698	60.3129614250787	48.9573356243943	106.068618535703	64.9829875069908	41.0677254241118	43.8859247179309	135.182837337767	75.3318972069629	85.0801553655356	169.150000035053	156.45347758916	128.123360870724	187.937081507366	53.1982868972997	36.4801405097996	52.8787176413814	19.863058106545	145.011005880425	70.6558226649587	155.041021164679	51.9499571419965	98.75994078783	163.682652117802	36.0569334260852	85.15758233276	45.0591526552259	82.0614378090705	31.6221385239101	118.951323705305	81.1653652063238	126.926542634682	37.7434485487324	62.6630092363591	122.50560263727	54.0845683109647	79.8480628055899	79.7447779195126	80.6732392314403	164.603762731037	42.4911338514282	146.036809844508	68.3102736835796	114.959468336825	95.4299757447279	125.138107957015	31.5642102454873	159.820528080383	91.688099742535	49.7336635868805	96.2298553804646	40.8996654686826	42.6066474924524	93.27436967717	48.4651167128133	241.702919330276	89.7404415074013	134.844347545389	84.9803879152655	271.235282028342	72.8173803091796	104.368780964759	102.635753306634	90.2576247415757	56.4417069289199	137.511539205217	75.6362491116558	93.4009196467309	120.893898399524	76.2138259168769	18.1195786446009	75.0791284181032	223.165681457071	97.1828746439688	97.2439122986735	63.3964316993225	38.5746997582868	47.5329481602514	97.6893328773564	73.7524875456713	91.8595198688073	94.0987170278645	307.984568182631	262.776284396796	93.1394854635081	154.725871889086	49.3094324558814	46.4229879772235	83.3328156128549	23.9735824926436	72.4797538487719	82.2975608447744	87.3336089635605	182.089086868342	83.5636568865306	49.6653763398067	167.096047772064
"K03183"	90.4278037462238	437.008385783457	463.809906807493	803.915488945741	506.973923676838	562.479890964129	363.617657583859	418.875997610893	301.849178297827	537.955242776559	682.842287110249	419.054065166039	488.384506933764	543.89799498596	515.144901764955	538.951756963931	485.957602807739	645.573069404405	626.058528367503	572.564743074375	751.464319034258	905.068182735911	616.833265055268	488.24739251253	547.802470909303	715.823779888666	505.710343125752	813.598790692606	733.280542418824	291.928104910087	598.411831217283	529.401990476251	505.559414573592	616.363360370654	359.183298265072	713.912691961818	531.422323966342	464.974933307895	643.889300685704	711.574330360259	533.018338266051	1117.59151335789	594.587016656977	836.414303453234	750.48336366533	1017.26308030666	912.740272094075	1070.44462630971	896.505783829569	451.399020975637	253.178882984143	496.048986822565	639.90498630645	412.475514156298	460.069428482092	754.036312823325	645.558722183534	667.396987834843	962.862333987416	586.078129975945	854.147879483621	710.536044492414	651.023016255803	910.942397711564	763.024104126515	900.843867300105	1156.53815390367	818.525876115982	601.362361908921	779.642067132002	883.68092242308	757.357045070592	849.798275869929	981.358155606507	619.008499559606	797.518017801182	980.508132896754	648.658671041821	660.228797302667	520.004441359072	634.147179067289	647.209000139332	454.562704220742	830.688551876685	754.180221078918	617.797953656054	862.071141829078	606.592236979981	725.571782287023	786.082952640226	635.100176956342	761.415992620288	765.188717917391	563.367737042151	724.615771148434	653.006662214906	515.323905904037	770.173718808743	676.633460758434	1040.89404239833	628.791440434408	713.903767435524	408.901483654293	762.049778174713	554.126167677525	462.718090692011	534.133145388813	642.225476873761	593.12768370973	673.199824980404	683.279238353653	703.216976277514	536.834979062869	813.729370898657	256.44703695642	591.60191346558	423.303775723579	572.143855076633	441.156736880863	537.496487406153	461.453450888371	600.040930215325	678.461555631461	516.577972266531	633.987176368395	786.89413718188	662.600454496896	660.794288034172	841.381282750588	723.51960085998	487.595381962446	580.075381913554	485.044762380758	450.161749583015	797.499764242335	659.315303946539	824.646695954655	652.05063748894	960.129827552859	624.695703555216	578.270948565549	752.374496880765	744.467885623364	510.993697379373	808.627966785089	809.564218395098	645.570434521514	790.092651672547	561.234990164958	611.009641662715	657.143581451161	691.612324091614	692.386695664311	856.009913034136	737.386198070837	447.066723999418
"K03184"	0	13.662242425087	4.03230653673453	0	4.4541616934627	13.6796076571044	0	0	8.02924414442503	0	0	5.94328434524152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.191121278281	0	0	0	0	0	0	0	0	0	0	0	0	54.4216780547993	0	3.0138002717197	0	1.57838742089525	0	0	0	1.64766589167935	0	4.90636985509526	9.27162188839088	0	0	0	0	0	0	0	0	0	22.2525345425984	0	0	0	0	34.0291996569082	0	0	0	0	1.65899478002581	0	0	0	0	0	0	0	0	8.88757649712569	2.51586571620076	0	15.1767921280768	0	16.0419524094646	3.41485013908142	5.08805060507587	0	0.230317659260301	0	0	0	0	0	57.2386445105812	1.35935357267969	7.60627532335802	0	0	0	0	0	10.1552221463512	0	0	0	60.5274906583229	0	0	0	0	0	0	0	0	0	0	0	0	163.570259188127	9.94141141128355	0	0	0	0	0	0	8.17646577907672	0	0	0	0	14.0972621995931	0	0	2.28946766709744	0	0	0	2.43430640230813	0	0	0	0
"K03185"	0	29.526203307143	4.02204621475811	27.5291526307315	0	13.644799495127	0	0	12.0132202466206	0	0	2.07183194732338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.83121564511715	0	0	0	0	0	0	0	0	0	2.2307359124943	0	0	7.10851435151747	0	10.5214604905838	0	6.29748467166351	0	0	0	0	0	7.82147764431853	0	0	0	0	0	0	0	0	0	0	27.0587792482277	0	0	3.95182575531198	13.0668132723585	38.1883240594192	0	0	0	0	3.30954683852478	0	0	0	0	0	0	0	19.2439311837132	3.54598471946389	1.67297601484427	0	7.56908716820116	0	4.00028329803443	5.67693492162815	2.53755195571214	0	0.459463218473476	0	0	0	0	0	68.5115989256423	1.35589465773648	0	0	0	0	0	0	0	0	0	0	109.588246662216	0	2.83204886324936	2.55495255393429	0	0	0	0	0	0	0	0	0	169.65645578547	0	2.04911233771855	0	0	0	0	3.29693027153768	2.85032013163743	14.6864904975044	0	0	0	5.62455652136436	2.85997950034478	0	2.28364204962391	0	2.73168717544092	2.38972112017456	0	0	0	0	0
"K03186"	145.582184045701	255.984583469858	20.8714458063372	72.9597760978402	68.7053272758675	116.350868445365	283.173698970433	66.7672028059922	157.54823882943	75.1838507509274	0	46.9318272495696	69.5869547054135	34.0223995578408	82.3502172109503	56.5961313172776	60.2115770128329	130.755296819699	104.735820726154	119.830661877525	49.8061814709136	47.4974256015794	111.803987305981	130.204137785739	57.4315139015916	56.6438785596468	35.8501421283226	88.4516014675864	93.8773034130288	53.3393412406099	46.8275800156423	28.8716474004091	115.471763936129	50.8928446745955	76.3327188751519	116.05672421458	72.8619018080119	232.151181692962	249.646013575734	251.404537985969	441.559055130687	610.398653880164	90.8095881786393	225.620498495868	105.58019007628	100.807766657984	145.757765083022	94.9135120298855	63.1630120546419	86.5412989020157	90.2884134074479	49.2169202542564	56.6210434037312	174.150626779181	108.55719600813	44.1510471430601	66.6257877873494	32.8525506359505	43.8530617450103	20.3428355760096	28.3669217651429	56.0011466152928	45.813414781184	28.6177860086887	15.3496858751174	29.5677052476246	78.0987768423099	40.0878448050781	107.434648429035	121.684994339009	130.367918817757	146.203624799585	175.737080114688	46.7176388281508	43.4851589438751	30.9787404621863	23.3033096370085	252.338891813429	94.202259477352	129.633916771232	106.860598488898	113.339845732857	320.446059578819	63.2726791990898	85.8302384562385	180.746329542343	55.9274161805408	27.4463310464188	22.6598173786917	119.726688139596	65.5608700438381	100.927219675437	64.7022642242009	88.4012796161685	41.8964965789163	80.8215956624328	105.756519377273	62.7478713056212	134.746990306226	9.53240251481776	121.62499116893	77.1570284193943	95.3973676956144	114.400737507933	122.958373461512	50.0096231737415	65.9927901416113	82.5120994803818	12.571741121247	70.2502703526578	73.0068240252351	48.1503388954656	100.114272929254	41.3919147171935	217.702574762403	86.2451765969481	48.3102227669612	198.85774281436	250.03476827093	149.594079294998	109.434165236442	94.45190013061	27.1598538818555	60.3475221620492	137.293857268205	137.939075490826	55.9702594684549	153.253768919312	139.681496731508	61.6072739260154	37.3532465190435	239.846802990357	48.0945573211602	115.473356737144	88.4859143723371	10.2629483334954	48.2426827419293	67.1597676098483	48.9651649921106	56.1078043590739	126.088429125232	158.341877539937	156.142863024873	44.270896494722	164.12872389849	30.4953628118158	75.4887525275268	82.6135206116867	63.5907539017664	54.0188245207026	68.3913945550087	109.045514420011	156.875128721451	95.8471705654889	23.2294549687587	64.7548799303681
